SEED,DATA_No,motor_torque,magnet_area
11,77,0.113,10.2
11,78,0.155,21.2
11,79,0.152,12.5
11,80,0.0703,8.29
11,81,0.119,12.7
11,82,0.0933,9.59
11,83,0.141,14.6
11,84,0.0995,11.1
11,85,0.169,29
11,86,0.0974,12.2
11,87,0.156,18.6
11,88,0.168,25.4
11,89,0.126,11.6
11,90,0.132,12.7
11,91,0.0852,10.9
11,92,0.128,14.8
11,93,0.0837,9.18
11,94,0.135,14.3
11,95,0.171,25
11,96,0.137,14.4
11,97,0.109,12.8
11,98,0.154,15.3
11,99,0.169,26.7
12,0,0.172,26.5
12,1,0.169,26.9
12,2,0.167,25.6
12,3,0.0737,8.61
12,4,0.0976,11.1
12,5,0.152,15.8
12,6,0.0886,10.1
12,7,0.145,19.6
12,8,0.103,12.9
12,9,0.162,19.7
12,10,0.0988,11.7
12,11,0.128,14.7
12,12,0.172,21.9
12,13,0.0573,7.62
12,14,0.141,18.2
12,15,0.127,12.4
12,16,0.0875,10.4
12,17,0.0797,9.17
12,18,0.0572,7.04
12,19,0.142,13.7
12,20,0.0725,8.69
12,21,0.121,11
12,22,0.167,21.3
12,23,0.125,12.6
12,24,0.162,23.4
12,25,0.135,11.9
12,26,0.159,19.2
12,27,0.111,12.3
12,28,0.145,19.9
12,29,0.143,17.3
12,30,0.167,25.3
12,31,0.162,19.3
12,32,0.164,19.8
12,33,0.109,10.1
12,34,0.17,27.7
12,35,0.163,17.2
12,37,0.0814,7.42
12,38,0.173,27.6
12,39,0.152,16.5
12,40,0.101,12.1
12,41,0.126,14.8
12,42,0.16,18
12,43,0.0727,8.57
12,44,0.0941,12.1
12,45,0.164,24.6
12,46,0.14,13.4
12,47,0.163,20.6
12,48,0.0649,7.43
12,49,0.14,18.9
12,50,0.157,21.3
12,51,0.133,16.4
12,52,0.0689,6.44
12,53,0.153,20.7
12,54,0.152,14.6
12,55,0.153,15.1
12,56,0.0526,6.13
12,57,0.119,12.1
12,58,0.168,23.9
12,59,0.13,12.6
12,60,0.162,18.5
12,61,0.16,15.9
12,62,0.169,26.9
12,63,0.142,14.2
12,64,0.161,22.9
12,65,0.136,16.5
12,66,0.163,20.8
12,67,0.118,13.2
12,68,0.144,13.3
12,69,0.154,17.4
12,70,0.0665,6.94
12,71,0.117,14.8
12,72,0.143,13.7
12,73,0.14,17.5
12,74,0.102,10.9
12,75,0.0948,11.4
12,76,0.132,13.7
12,77,0.17,22.7
12,78,0.137,16.6
12,79,0.167,19.6
12,80,0.137,12.4
12,81,0.149,17.4
12,82,0.163,17.1
12,83,0.048,5.45
12,84,0.164,25.3
12,85,0.0629,8
12,86,0.154,17.5
12,87,0.107,13.3
12,88,0.145,15.3
12,89,0.165,19
12,90,0.13,13.6
12,91,0.127,14.1
12,92,0.078,8.49
12,93,0.171,28.7
12,94,0.122,14.3
12,95,0.17,23
12,96,0.105,10.2
12,97,0.124,13.9
12,98,0.0681,8.86
12,99,0.161,18.7
